"contract_modify_no_reference";"Client:Fiche:Edition pas de référence"
"meeting_new_products";"RDV:Nouveau:Produits"
"contract_modify_no_payment_at";"Client:Fiche:pas modifier date de paiement"
"contract_view_display_financial_partner";"Client:Fiche:Visualiser installateur"
"contract_attributions_display_team";"Client:Fiche:Attributions:Visualiser équipe"
"meeting_display_opc_range";"RDV:Fiche:Visualiser période date d'installation"
"contract_attributions_modify_no_team";"Client:Fiche:Attributions:Edition pas d'équipe modifiable"
"meeting_new_remove_in_at";"RDV:Fiche:Nouveau:Supprimer saisie date de rdv"
"meeting_new_jump_view";"RDV:Fiche:Nouveau:Aller à la fiche"
"meeting_new_remove_products";"RDV:Fiche:Nouveau:Pas de produits"
"meeting_modify_opc_range";"RDV:Fiche:Edition:Modifier période date d'installation"
"contract_modify_opc_at";"Client:Fiche:Modifier date d'installation"
"contract_transfert_meeeting_opc_at";"Client:Fiche:Transfert date d'installation du RDV"
"contract_list_confirmed_color";"Contract:Liste:Couleur de confirmation"
"meeting_list_confirmed_color";"RDV:Liste:Couleur de confirmation"
"contract_update_status_if_unconfirmed";"Client:Liste:Mise à jour Rapport si non confirmé"
"contract_update_status_if_confirmed";"Client:Liste:Mise à jour Rapport si confirmé"
"contract_uncancelled_remove_opc_at";"Client:Supprimer la date d'installation après suppression de l'annulation"
"contract_cancelled_remove_opc_at";"Client:Supprimer la date d'installation après annulation"
"meeting_import_address_not_required";"RDV:Import:Adresse non obligatoire"
"meeting_import_city_not_required";"RDV:Import:Ville non obligatoire"
"meeting_import_date_rdv_remove";"RDV:Import:Date RDV non obligatoire"
"meeting_import_time_rdv_remove";"RDV:Import:Heure RDV non obligatoire"
"contract_export_extended";"Client:Exportation étendue"
"app_domoprime_contract_schedule_export";"ISO:Client:Export installation"
"meeting_new_add_product";"RDV:Fiche:Nouveau:Ajouter des produits"
"users_force_relogin";"Utilisateurs:Force reconnexion"
"meeting_view_callback";"RDV:Fiche:Edition:visualiser la date/heure de rappel"
"meeting_modify_callback";"RDV:Fiche:Edition:modifier la date/heure de rappel"
"meeting_new_callback";"RDV:Fiche:Nouveau:Date/heure de rappel"
"meeting_view_list_callback_datetime";"RDV:Liste:Affiche Date/heure de rappel"
"meeting_new_state";"RDV:Fiche:Nouveau:Rapport"
"meeting_new_created_date";"RDV:Fiche:Nouveau:Date de création"
"meeting_new_assistant";"RDV:Fiche:Nouveau:Assistant"
"meeting_new_campaign";"RDV:Fiche:Nouveau:Campagne"
"meeting_new_callcenter";"RDV:Fiche:Nouveau:Callcenter"
"meeting_new_type";"RDV:Fiche:Nouveau:Type"
"meeting_new_qualified";"RDV:Fiche:Nouveau:Qualification"
"meeting_new_callstatus";"RDV:Fiche:Nouveau:Rapport callcenter"
"meeting_new_lead_status";"RDV:Fiche:Nouveau:Rapport RDV"
"contract_view_list_partner";"Contrat: Liste: voir le partenaire"
"contract_multiple_financial_partner";"Client: traitement multiple :Installateurs"
"meeting_filter_options_date_callback";"RDV:Liste:Filtre:Date de rappel"
"contract_installer_schedule_new_range";"Client:Installations:Nouveau:Date + période"
"meeting_import_firstname_not_required";"RDV:Importation:Nom non obligatoire"
"contract_list_installers_send_email";"Client:Liste:Envoyer un email à l'installateur"
"contract_installation_schedule_new_copy_from_contract";"Client:Fiche:Installation:Nouveau:copier date/période/installateur du contrat"
"notification_meeting_callbacks";"Notification:Rappels RDV"
"settings_contract_opc_status";"Configuration:Client:Rapport d'attribution"
"contract_list_opc_status";"Client:Liste:Rapport d'attribution"
"contract_view_list_opc_status";"Client:Liste:Visualiser le rapport d'attribution"
"contract_list_view_opc_status";"Client:Liste:Visualiser le rapport d'attribution (Propriétaire)"
"contract_modify_opc_status";"Client:Fiche:Modifier rapport d'attribution"
"contract_view_display_opc_status";"Client:Fiche:Visualiser rapport d'attribution"
"meeting_new_birthday_required";"RDV:Fiche:Nouveau:Date anniversaire obligatoire"
"contract_multiple_opc_status";"Client: traitement multiple :Rapport d'attribution"
"meeting_modify_birthday_required";"RDV:Fiche:Edition:Date anniversaire obligatoire"
"meeting_view_birthday";"RDV:Fiche:Edition:Visualiser la date anniversaire"
"app_domoprime_number_of_operations";"Client:Liste:ISO:Afficher le nombre d'opérations par travaux"
"app_domoprime_number_of_cumac";"Client:Liste:ISO:Afficher le nombre total de Cumac"
"app_domoprime_number_of_cumacs";"Client:Liste:ISO:Afficher le nombre de Cumac par travaux"
"app_domoprime_number_of_surfaces";"Client:Liste:ISO:Afficher le total des surfaces par travaux"
"contract_list_blowing";"Client:Fiche:Soufflage"
"contract_list_placement";"Client:Fiche:Placement"
"dashboard_notification_manager";"Bureau:Notifications"
"server_hotline_display";"Affichage hotline"
"contract_multiple_email_partner";"Client:Traitement multiple:Envoyer un email au partenaire"
"meeting_multiple_callcenter";"RDV:Traitement multiple:Modifier le callcenter"
"contract_list_partners_send_email";"Client:Liste:Envoyer un email au partenaire"
"meeting_new_default_treated_at_now";"RDV:Nouveau:Date du jour comme date de traitement"
"meeting_new_default_treated_at_null";"RDV:Nouveau:Date de traitement vide"
"app_domoprime_yousign_contract_documents_forms";"ISO:Client:Liste:Documents avec signatures"
"contract_new_forms";"Client:Fiche:Nouveau:Formulaire"
"contract_new_remove_products";"Client:Fiche:Nouveau:Supprimer les produits"
"meeting_multiple_status_callcenter";"RDV:Liste:Traitement multiple:rapport callcenter"
"statistics_accounts3";"Statistique:Comptes 3"
"filter_statistics_accounts3_telepro";"Statistique:Filtre:Comptes 3:Télépro"
"filter_statistics_accounts3_commercial";"Statistique:Filtre:Comptes 3:Commercial"
"filter_statistics_accounts3_telepro_manager";"Statistique:Filtre:Comptes 3:Responsable télépro"
"filter_statistics_accounts3_sales_manager";"Statistique:Filtre:Comptes 3:Responsable commercial"
"filter_statistics_accounts3_assistant";"Statistique:Filtre:Comptes 3:Assistant"
"filter_statistics_accounts3_assistant_owner";"Statistique:Filtre:Comptes 3:Assistant propriétaire"
"app_domoprime_quotation_statistics";"ISO:Devis:Statistiques"
"app_domoprime_quotations_number_of_contracts";"ISO:Devis:Nombre de clients"
"app_domoprime_quotations_number_of_surfaces";"ISO:Devis:Nombre de surfaces"
"app_domoprime_quotations_number_of_operations";"ISO:Devis:Nombre d'opérations"
"app_domoprime_contract_list_polluter_statistics";"ISO:Contrat:Liste:Statistiques pollueurs"
"settings_product_item_is_mandatory_list";"Configuration:Produits:Articles:Liste:Obligatoire"
"settings_product_item_unit_list";"Configuration:Produits:Articles:Liste:Unité"
"settings_product_item_coefficient_list";"Configuration:Produits:Articles:Liste:Coefficient"
"settings_product_item_is_mandatory_new";"Configuration:Produits:Articles:Fiche:Nouveau:Obligatoire"
"settings_product_item_coefficient_new";"Configuration:Produits:Articles:Fiche:Nouveau:Coefficient"
"settings_product_item_unit_new";"Configuration:Produits:Articles:Fiche:Nouveau:Unité"
"settings_product_item_is_mandatory_view";"Configuration:Produits:Articles:Fiche:Editer:Obligatoire"
"settings_product_item_coefficient_view";"Configuration:Produits:Articles:Fiche:Editer:Coefficient"
"settings_product_item_unit_view";"Configuration:Produits:Articles:Fiche:Editer:Unité"
"app_domoprime_contract_generate_documents";"ISO:Client:Liste:Générer les documents"
"settings_product_item";"Configuration:Produits:Liste:Articles"
"contract_view_customer";"Client:Fiche:Edition:Client:Formulaire client"
"contract_view_meeting_forms_partial_iso";"Client:Fiche:Edition:Client:Formulaire dynamique"
"user_message_receiver";"Messagerie:Recevoir les messages"
"user_message_sender";"Messagerie:Envoyer des messages"
"contract_multiple_range_opc_at";"Client:Multiple:Plage + date OPC"
"contract_multiple_date_opc_at";"Client:Multiple:Date OPC"
"contract_multiple_datetime_opc_at";"Client:Multiple:Date/Heure OPC"
"contract_multiple_opened_at";"Client:Multiple:Date contrat"
"contract_opc_at_required";"Client:Fiche:Edition:Date OPC obligatoire"
"contract_new_opc_at_required";"Client:Fiche:Nouveau:Date OPC obligatoire"
"app_domoprime_documents_list";"ISO:Documents:Liste"
"settings_services_yousign";"Configuration:Yousign"
"app_domoprime_yousign_signature_document_download";"ISO:Contrat:Document:Yousign:Télécharger"
"meeting_new_telepro_not_empty";"RDV:Fiche:Nouveau:Télépropecteur non vide"
"meeting_view_telepro_not_empty";"RDV:Fiche:Edition:Télépropecteur non vide"
"contract_new_verif_impot";"Client:Fiche:Nouveau:Vérification fiscale"
"contract_view_verif_impot";"Client:Fiche:Edition:Vérification fiscale"
"contract_view_meeting_forms_partial_iso_optional";"Client:Fiche:Edition:Contrat:Formulaire iso+options"
"settings_user_function_user_list";"Configuration:Utilisateur:Fonction:Liste"
"settings_contracts_documents";"Configuration:Contrats:Documents"
"settings_customers_documents";"Configuration:Clients:Documents"
"contract_view_verif_impot_first_required";"Client:Fiche:Edition:Vérification fiscale:Premier élément requis"
"contract_new_verif_impot_first_required";"Client:Fiche:Nouveau:Vérification fiscale:Premier élément requis"
"contract_view_list_time_state";"Client:Liste:Afficher Rapport temps"
"contract_display_time_state";"Client:Fiche:Edition:Afficher le rapport temps"
"contract_modify_time_state";"Client:Fiche:Edition:Modifier le rapport temps"
"contract_new_opc_range";"Client:Fiche:Nouveau:Plage horaire"
"contract_multiple_email_customer";"Client:Multiple:Envoi email aux clients"
"meeting_opc_at_required";"RDV:Fiche:Edition:Date OPC obligatoire"
"meeting_modify_opc_at_and_range_required_if_transfert_state";"RDV:Fiche:Edition:Date OPC + Plage requis si rapport de transfert client"
"meeting_new_opc_at_and_range_required_if_transfert_state";"RDV:Fiche:Nouveau:Date OPC + Plage requis si rapport de transfert client"
"app_domoprime_contract_list_filter_cumac_status";"ISO:Client:Liste:Filtre calcul cumac rapport"
"contract_new_sav_at_date";"Client:Fiche:Nouveau:Date SAV"
"contract_modify_sav_at_date";"Client:Fiche:Edition:Modifier la date SAV"
"contract_list_view_sav_at";"Client:Liste:Visualiser la date SAV"
"contract_display_sav_at_date";"Client:Fiche:Edition:Visualiser la date SAV"
"meeting_multiple_opc_at_equal_in_at";"RDV:Multiple:Date OPC = Date RDV"
"meeting_multiple_opc_at_time_to_range";"RDV:Multiple:Heure date OPC => plage horaire"
"contract_multiple_opc_at_time_to_range";"Client:Multiple:Heure date OPC => plage horaire"
"contract_modify_no_opened_at";"Client:Fiche:Edition:Pas de date de contrat"
"meeting_modify_opc_at_datetime";"RDV:Fiche:Edition:Date/Heure OPC"
"meeting_to_contract_opc_at_range_to_time";"RDV:Création Client:Heure d'installation du client égale à l'heure de début de la plage horaire du RDV"
"meeting_new_verif_impot";"RDV:Fiche:Nouveau:Vérification fiscale"
"meeting_view_verif_impot";"RDV:Fiche:Edition:Vérification fiscale"
"meeting_view_verif_impot_first_required";"RDV:Fiche:Edition:Vérification fiscale:Premier élément requis"
"meeting_new_verif_impot_first_required";"RDV:Fiche:Nouveau:Vérification fiscale:Premier élément requis"
"app_domoprime_meeting_list_quotation_new";"ISO:RDV:Fiche:Liste des devis:Créer un nouveau devis"
"app_domoprime_contract_list_quotation_new";"ISO:Client:Fiche:Liste des devis:Créer un nouveau devis"
"app_domoprime_meeting_view_quotation_delete";"ISO:RDV:Fiche:Liste des devis supprimer un devis"
"app_domoprime_contract_view_quotation_delete";"ISO:Client:Fiche:Liste des devis supprimer un devis"
"settings_contract_admin_status";"Configuration:Clients:Rapport Administration"
"contract_modify_admin_status";"Client:Fiche:Edition:Modifier Rapport Administration"
"contract_new_admin_status";"Client:Fiche:Nouveau:Modifier Rapport Administration"
"contract_new_time_status";"Client:Fiche:Nouveau:Rapport Temps"
"contract_modify_admin_status";"Client:Fiche:Edition:Modifier rapport Admin."
"contract_view_display_admin_status";"Client:Fiche:Edition:Visualiser rapport Admin."
"contract_list_admin_status";"Client:Liste:Rapport administration"
"contract_multiple_admin_status";"Client:Multiple:Rapport administration"
"contract_multiple_sav_at_equal_opc_at";"Client:Multiple:Date AH = Date d'installation"
"contract_new_partner_layer";"Client:Fiche:Nouveau:Poseur"
"contract_view_list_partner_layer";"Client:Liste:Afficher Poseur"
"contract_list_partner_layer";"Client:Liste:Poseur"
"contract_list_view_partner_layer";"Client:Liste:Affiche Poseur (Propriétaire)"
"contract_display_admin_status";"Client:Fiche:Edition:Visualiser le rapport admin."
"contract_modify_partner_layer";"Client:Fiche:Edition:Modifier le poseur"
"contract_display_partner_layer";"Client:Fiche:Edition:Visualiser le poseur"
"installation_schedule_range_list_state";"Installation:Planning:Rapport"
"contract_multiple_opc_at_equal_sav_at";"Client:Multiple:Date d'installation = Date AH"
"contract_view_no_opc_at";"Client:Fiche:Edition:Pas de date d'installation"
"contract_view_list_admin_status";"Client:Liste:Filtre:Rapport Admin"
"contract_multiple_document";"Client:Multiple:Document"
"contract_modify_hold_opc_at";"Client:Fiche:Edition:Bloquée:Modifier date d'installation"
"contract_modify_hold_financial_partner";"Client:Fiche:Edition:Bloquée:Modifier l'installateur"
"contract_modify_hold_time_state";"Client:Fiche:Edition:Bloquée:Modifier Rapport Temps"
"contract_modify_hold_opc_status";"Client:Fiche:Edition:Bloquée:Modifier Rapport Attribution"
"contract_modify_hold_admin_status";"Client:Fiche:Edition:Bloquée:Modifier Rapport Admin"
"contract_modify_hold_state";"Client:Fiche:Edition:Bloquée:Modifier Rapport"
"contract_modify_hold_opc_range";"Client:Fiche:Edition:Bloquée:Modifier la plage d'installation"
"contract_modify_hold_opc_at_datetime";"Client:Fiche:Edition:Bloquée:Modifier date/heure d'installation"
"contract_attributions_modify_all_users_as_telepro";"Client:Fiche:Attributions:Tous les utilisateurs télépro pour sélection télépro"
"contract_attributions_modify_all_users_as_sale_1";"Client:Fiche:Attributions:Tous les utilisateurs commercial pour sélection commercial1"
"contract_attributions_modify_all_users_as_sale_2";"Client:Fiche:Attributions:Tous les utilisateurs commercial pour sélection commercial2"
"contract_attributions_modify_all_users_as_assistant";"Client:Fiche:Attributions:Tous les utilisateurs assistant pour sélection assistant"
"contract_attributions_modify_all_users_as_manager";"Client:Fiche:Attributions:Tous les utilisateurs resp. équipe pour sélection resp. équipe"
"contract_attributions_hold_modify_telepro";"Client:Fiche:Edition:Bloquée:Attribution télépro"
"contract_attributions_hold_modify_sale1";"Client:Fiche:Edition:Bloquée:Attribution commercial1"
"contract_attributions_hold_modify_sale2";"Client:Fiche:Edition:Bloquée:Attribution commercial2"
"contract_attributions_hold_modify_managers";"Client:Fiche:Edition:Bloquée:Attribution manager"
"contract_attributions_hold_modify_assistant";"Client:Fiche:Edition:Bloquée:Attribution assistant"
"meeting_select_sales_manager_in";"RDV:Fiche:Nouveau:Resp commercial dans le choix"
"meeting_select_telepro_manager_in";"RDV:Fiche:Nouveau:Resp télépro dans le choix"
"contract_attributions_hold_modify";"Client:Fiche:Edition:Bloquée:Modifier attributions"
"meeting_select_collaborators_as_user";"RDV:Fiche:Liste de choix collaborateurs"
"contract_modify_hold_sav_at_date";"Client:Fiche:Edition:Bloquée:Date SAV"
"contract_multiple_meeting_sale2";"Client:Multiple:Commercial2 sur RDV"
"meeting_multiple_contract_sale2";"RDV:Multiple:Commercial2 sur client"
"app_domoprime_iso_contract_list_surface_from_form_101";"ISO:Client:Liste:Afficher colonne 101 (Formulaire ISO)"
"app_domoprime_iso_contract_list_surface_from_form_102";"ISO:Client:Liste:Afficher colonne 102 (Formulaire ISO)"
"app_domoprime_iso_contract_list_surface_from_form_103";"ISO:Client:Liste:Afficher colonne 103 (Formulaire ISO)"
"meeting_new_app_domoprime_iso";"RDV:Fiche:Nouveau:Formulaire ISO"
"meeting_view_app_domoprime_iso";"RDV:Fiche:Edition:Formulaire ISO"
"contract_view_app_domoprime_iso";"Client:Fiche:Edition:Formulaire ISO"
"meeting_view_results";"RDV:Fiche:Edition:Résultats"
"meeting_view_iso_results";"RDV:Fiche:Edition:Résultats ISO"
"meeting_new_iso_results";"RDV:Fiche:Nouveau:Résultats ISO"
"app_domoprime_iso_meeting_view_simulation";"ISO:Fiche:Edition:Simulations"
"app_domoprime_iso_simulation_list";"Bureau:Liste des simulations"
"app_domoprime_iso_requests_list";"Bureau:Liste des demandes"
"filter_contract_financial_partner";"Client:Liste:Filtre:Partenaire financier"
"settings_document_contract_multiple_max_pdf";"Settings:Client:Document:Max pdf"
"app_domoprime_quotation_new_header";"ISO:Devis:Nouveau:Entête"
"app_domoprime_quotation_new_remarks";"ISO:Devis:Nouveau:Remarques"
"app_domoprime_quotation_new_footer";"ISO:Devis:Nouveau:Bas de page"
"app_domoprime_quotation_view_header";"ISO:Devis:Edition:Entête"
"app_domoprime_quotation_view_remarks";"ISO:Devis:Edition:Remarques"
"app_domoprime_quotation_view_footer";"ISO:Devis:Edition:Bas de page"
"meeting_view_forms_integrated";"RDV:Edition:Formulaire intégré"
"contract_view_results";"ISO:Client:Edition:Résultats"
"contract_view_iso_results";"ISO:Client:Edition:Résultats ISO"
"contract_new_doc_at_date";"Client:Fiche:Nouveau:Date de document"
"contract_new_doc_at_required";"Client:Fiche:Nouveau:Date de document requise"
"contract_list_view_doc_at";"Client:Liste:Visualiser la date de document"
"contract_display_doc_at_date";"Client:Fiche:Edition:Date de document"
"contract_view_doc_at_required";"Client:Fiche:Edition:Date de document requise"
"contract_modify_doc_at_date";"Client:Fiche:Edition:Modifier Date de document"
"contract_multiple_date_doc_at";"Client:Multiple:Date de document"
"meeting_multiple_in_at_time_to_range";"RDV:Multiple heure de rendez-vous en plage horaire"
"app_domoprime_iso_contract_list_surface_103";"Client:Liste:Surface 103"
"app_domoprime_iso_contract_list_surface_102";"Client:Liste:Surface 102"
"app_domoprime_iso_contract_list_surface_101";"Client:Liste:Surface 101"
"contract_import";"Client:Importation"
"settings_contract_import";"Configuration:Client:Importation"
"app_domoprime_iso_contract_document";"ISO:Client:Liste:Document AH"
"app_domoprime_iso_meeting_view_quotation";"ISO:RDV:Edition:Devis:Liste"
"app_domoprime_iso_contract_view_quotation";"ISO:Client:Fiche:Devis:liste"
"app_domoprime_yousign_contract_documents_request";"ISO:Client:Liste:Signature yousign"
"app_domoprime_iso_contract_generate_documents";"ISO:Client:Liste:Générer les documents AH/Devis/Facture"
"contract_new_app_domoprime_iso";"Client:Fiche:Nouveau:Formulaire ISO"
"contract_new_request_install_surface_wall";"Client:Fiche:Nouveau:Surface mur installateur"
"contract_new_request_install_surface_top";"Client:Fiche:Nouveau:Surface plafond installateur"
"contract_new_request_install_surface_floor";"Client:Fiche:Nouveau:Surface sol installateur"
"meeting_new_request_install_surface_top";"RDV:Fiche:Nouveau:Surface plafond installateur"
"meeting_new_request_install_surface_wall";"RDV:Fiche:Nouveau:Surface mur installateur"
"meeting_new_request_install_surface_floor";"RDV:Fiche:Nouveau:Surface sol installateur"
"contract_view_request_install_surface_wall";"Client:Fiche:Edition:Surface mur installateur"
"contract_view_request_install_surface_top";"Client:Fiche:Edition:Surface plafond installateur"
"contract_view_request_install_surface_floor";"Client:Fiche:Edition:Surface sol installateur"
"meeting_view_request_install_surface_top";"RDV:Fiche:Edition:Surface plafond installateur"
"meeting_view_request_install_surface_wall";"RDV:Fiche:Edition:Surface mur installateur"
"meeting_view_request_install_surface_floor";"RDV:Fiche:Edition:Surface sol installateur"
"contract_new_request_remove_fields";"Client:Nouveau:Supprimer champs de base"
"meeting_new_request_remove_fields";"RDV:Nouveau:Supprimer champs de base"
"contract_view_request_parcel_surface";"Client:Fiche:Edition:Surface parcelle"
"contract_view_request_parcel_reference";"Client:Fiche:Edition:référence parcelle"
"meeting_view_request_parcel_surface";"RDV:Fiche:Edition:Surface parcelle"            
"meeting_view_request_parcel_reference";"RDV:Fiche:Edition:référence parcelle"
"contract_new_request_parcel_surface";"Client:Fiche:Nouveau:Surface parcelle"
"meeting_new_request_parcel_surface";"RDV:Fiche:Nouveau:Surface parcelle"            
"contract_new_request_parcel_reference";"Client:Fiche:Nouveau:référence parcelle"
"meeting_new_request_parcel_reference";"RDV:Fiche:Nouveau:référence parcelle"
"app_domoprime_contract_quotation_prime";"ISO:Client:Fiche:Devis:Liste:Afficher la prime"
"app_domoprime_contract_quotation_tax_credit";"ISO:Client:Fiche:Devis:Liste:Afficher le crédit d'impot"
"app_domoprime_contract_quotation_qmac";"ISO:Client:Fiche:Devis:Liste:Afficher le qmac"
"app_domoprime_contract_quotation_number_of_people";"ISO:Client:Fiche:Devis:Liste:Afficher le nombre de personne"
"app_domoprime_contract_quotation_tax_credit_used";"ISO:Client:Fiche:Devis:Liste:Afficher le crédit d'impot utilisé"
"app_domoprime_meeting_quotation_prime";"ISO:RDV:Fiche:Devis:Liste:Afficher la prime"
"app_domoprime_meeting_quotation_tax_credit";"ISO:RDV:Fiche:Devis:Liste:Afficher le crédit d'impot"
"app_domoprime_meeting_quotation_qmac";"ISO:RDV:Fiche:Devis:Liste:Afficher le qmac"
"app_domoprime_meeting_quotation_number_of_people";"ISO:RDV:Fiche:Devis:Liste:Afficher le nombre de personne"
"app_domoprime_meeting_quotation_tax_credit_used";"ISO:RDV:Fiche:Devis:Liste:Afficher le crédit d'impot utilisé"
"app_domoprime_contract_quotation_number_of_children";"ISO:Client:Fiche:Devis:Liste:Afficher le nombre d'enfants"
"app_domoprime_meeting_quotation_number_of_children";"ISO:RDV:Fiche:Devis:Liste:Afficher le nombre d'enfants"
"app_domoprime_contract_quotation_rest_in_charge";"ISO:Client:Fiche:Devis:Liste:Afficher le reste à charge"
"app_domoprime_meeting_quotation_rest_in_charge";"ISO:RDV:Fiche:Devis:Liste:Afficher le reste à charge"
"contract_documents_form_list_class";"ISO:Client:Document AH avec classe"
"app_domoprime_meeting_quotation_credit_limit";"ISO:RDV:Fiche:Devis:Liste:Afficher le crédit d'impôt possible"
"app_domoprime_meeting_quotation_rest_in_charge_after_credit";"ISO:RDV:Fiche:Devis:Liste:Afficher le reste à charge après crédit"
"app_domoprime_contract_quotation_credit_limit";"ISO:Client:Fiche:Devis:Liste:Afficher le crédit d'impôt possible"
"app_domoprime_contract_quotation_rest_in_charge_after_credit";"ISO:Client:Fiche:Devis:Liste:Afficher le reste à charge après crédit"
"contract_multiple_time_state";"Client:Multiple:Rapport temps"
"app_domoprime_contract_billing_prime";"ISO:Client:Fiche:Facture:Visualiser la prime CEE"
"app_domoprime_contract_billing_tax_credit";"ISO:Client:Fiche:Facture:Visualiser le crédit d'impot"
"app_domoprime_contract_billing_qmac";"ISO:Client:Fiche:Facture:Visualiser le qmac"
"app_domoprime_contract_billing_number_of_people";"ISO:Client:Fiche:Facture:Visualiser le nombre de personnes"
"app_domoprime_contract_billing_number_of_children";"ISO:Client:Fiche:Facture:Visualiser le nombre d'enfants"
"app_domoprime_contract_billing_tax_credit_used";"ISO:Client:Fiche:Facture:Visualiser le crédit utilisé"
"app_domoprime_contract_billing_rest_in_charge";"ISO:Client:Fiche:Facture:Visualiser le reste à charge"
"app_domoprime_contract_billing_credit_limit";"ISO:Client:Fiche:Facture:Visualiser la limite de crédit d'impot"
"app_domoprime_contract_billing_rest_in_charge_after_credit";"ISO:Client:Fiche:Facture:Visualiser le reste à charge après le crédit d'impot"
"app_domoprime_contract_billing_rest_tax_credit_available";"ISO:Client:Fiche:Facture:Visualiser le crédit d'impot disponible"
"app_domoprime_meeting_billing_prime";"ISO:RDV:Fiche:Facture:Visualiser la prime CEE"
"app_domoprime_meeting_billing_tax_credit";"ISO:RDV:Fiche:Facture:Visualiser le crédit d'impot"
"app_domoprime_meeting_billing_qmac";"ISO:RDV:Fiche:Facture:Visualiser le qmac"
"app_domoprime_meeting_billing_number_of_people";"ISO:RDV:Fiche:Facture:Visualiser le nombre de personnes"
"app_domoprime_meeting_billing_number_of_children";"ISO:RDV:Fiche:Facture:Visualiser le nombre d'enfants"
"app_domoprime_meeting_billing_tax_credit_used";"ISO:RDV:Fiche:Facture:Visualiser le crédit utilisé"
"app_domoprime_meeting_billing_rest_in_charge";"ISO:RDV:Fiche:Facture:Visualiser le reste à charge"
"app_domoprime_meeting_billing_credit_limit";"ISO:RDV:Fiche:Facture:Visualiser la limite de crédit d'impot"
"app_domoprime_meeting_billing_rest_in_charge_after_credit";"ISO:RDV:Fiche:Facture:Visualiser le reste à charge après le crédit d'impot"
"app_domoprime_meeting_billing_rest_tax_credit_available";"ISO:RDV:Fiche:Facture:Visualiser le crédit d'impot disponible"
"app_domoprime_billing_prime";"ISO:Facture:Visualiser la prime CEE"
"app_domoprime_billing_tax_credit";"ISO:Facture:Visualiser le crédit d'impot"
"app_domoprime_billing_qmac";"ISO:Facture:Visualiser le qmac"
"app_domoprime_billing_number_of_people";"ISO:Facture:Visualiser le nombre de personnes"
"app_domoprime_billing_number_of_children";"ISO:Facture:Visualiser le nombre d'enfants"
"app_domoprime_billing_tax_credit_used";"ISO:Client:Visualiser le crédit utilisé"
"app_domoprime_billing_rest_in_charge";"ISO:Client:Visualiser le reste à charge"
"app_domoprime_billing_credit_limit";"ISO:Client:Visualiser la limite de crédit d'impot"
"app_domoprime_billing_rest_in_charge_after_credit";"ISO:Facture:Visualiser le reste à charge après le crédit d'impot"
"app_domoprime_billing_rest_tax_credit_available";"ISO:Facture:Visualiser le crédit d'impot disponible"
"app_domoprime_quotation_prime";"ISO:Devis:Visualiser la prime CEE"
"app_domoprime_quotation_tax_credit";"ISO:Devis:Visualiser le crédit d'impot"
"app_domoprime_quotation_qmac";"ISO:Devis:Visualiser le qmac"
"app_domoprime_quotation_number_of_people";"ISO:Devis:Visualiser le nombre de personnes"
"app_domoprime_quotation_number_of_children";"ISO:Devis:Visualiser le nombre d'enfants"
"app_domoprime_quotation_tax_credit_used";"ISO:Devis::Visualiser le crédit utilisé"
"app_domoprime_quotation_rest_in_charge";"ISO:Devis:Visualiser le reste à charge"
"app_domoprime_quotation_credit_limit";"ISO:Devis:Visualiser la limite de crédit d'impot"
"app_domoprime_quotation_rest_in_charge_after_credit";"ISO:Devis::Visualiser le reste à charge après le crédit d'impot"
"app_domoprime_quotation_rest_tax_credit_available";"ISO:Devis:Visualiser le crédit d'impot disponible"
"app_domoprime_simulation_prime";"ISO:Simulation:Visualiser la prime CEE"
"app_domoprime_simulation_tax_credit";"ISO:Simulation:Visualiser le crédit d'impot"
"app_domoprime_simulation_qmac";"ISO:Simulation:Visualiser le qmac"
"app_domoprime_simulation_number_of_people";"ISO:Simulation:Visualiser le nombre de personnes"
"app_domoprime_simulation_number_of_children";"ISO:Simulation:Visualiser le nombre d'enfants"
"app_domoprime_simulation_tax_credit_used";"ISO:Simulation::Visualiser le crédit utilisé"
"app_domoprime_simulation_rest_in_charge";"ISO:Simulation:Visualiser le reste à charge"
"app_domoprime_simulation_credit_limit";"ISO:Simulation:Visualiser la limite de crédit d'impot"
"app_domoprime_simulation_rest_in_charge_after_credit";"ISO:Simulation::Visualiser le reste à charge après le crédit d'impot"
"app_domoprime_simulation_rest_tax_credit_available";"ISO:Simulation:Visualiser le crédit d'impot disponible"
"contract_hold_admin";"Client:Bloquer/Débloquer le verrou administrateur de la fiche"
"contract_list_unhold_admin";"Client:Débloquer le verrou administrateur de la fiche"
"contract_list_unhold_admin";"Client:Bloquer le verrou administrateur de la fiche"
"filter_contract_list_telepro_of_team";"Client:Liste:Filtre telepropecteurs de l'équipe de l'utilisateur"
"app_domoprime_yousign_contract_documents_forms_class";"ISO:Client:Liste:Document (Class) signature"
"app_domoprime_meeting_simulation_prime";"ISO:RDV:Fiche:Simulation:Prime"
"app_domoprime_meeting_simulation_tax_credit";"ISO:RDV:Fiche:Simulation:Crédit d'impot"
"app_domoprime_meeting_simulation_qmac";"ISO:RDV:Fiche:Simulation:Qmac"
"app_domoprime_meeting_simulation_number_of_people";"ISO:RDV:Fiche:Simulation:Nombre de personne"
"app_domoprime_meeting_simulation_number_of_children";"ISO:RDV:Fiche:Simulation:Nombre d'enfants"
